"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","test_part","corr_resp","probe","target","fpil1","foil2","condition","question","roomNum","sameRoom","context"
"","html-keyboard-response","216","453502","0.0-2.0-4.35","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","217","455702","0.0-2.0-5.35","2197","<img src= images/stimuli/18.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","","","","","","","","","","",""
"","html-keyboard-response","218","456202","0.0-2.0-0.36","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","219","459773","0.0-2.0-1.36","3567","<img src= images/stimuli/37.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= images/stimuli/5.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/86.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/76.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","51","temporalOrder","1","37","images/stimuli/5.png","images/stimuli/86.png","images/stimuli/76.png","2","What came before this object?","18","","within-no-walls"
"","html-keyboard-response","220","460273","0.0-2.0-2.36","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","221","463026","0.0-2.0-3.36","2752","<img src= images/stimuli/37.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","","","","","","","","","","",""
"","html-keyboard-response","222","463527","0.0-2.0-4.36","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","223","463949","0.0-2.0-5.36","421","<img src= images/stimuli/37.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","","","","","","","","","","",""
"","html-keyboard-response","224","464450","0.0-2.0-0.37","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","225","467406","0.0-2.0-1.37","2954","<img src= images/stimuli/60.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= images/stimuli/62.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/18.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/48.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","51","temporalOrder","2","60","images/stimuli/18.png","images/stimuli/48.png","images/stimuli/62.png","2","What came before this object?","31","","within-walls"
"","html-keyboard-response","226","467906","0.0-2.0-2.37","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","227","469439","0.0-2.0-3.37","1531","<img src= images/stimuli/60.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","","","","","","","","","","",""
"","html-keyboard-response","228","469940","0.0-2.0-4.37","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","229","470319","0.0-2.0-5.37","377","<img src= images/stimuli/60.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","","","","","","","","","","",""
"","html-keyboard-response","230","470820","0.0-2.0-0.38","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","231","475685","0.0-2.0-1.38","4860","<img src= images/stimuli/48.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= images/stimuli/45.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/49.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/40.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","49","temporalOrder","1","48","images/stimuli/45.png","images/stimuli/49.png","images/stimuli/40.png","2","What came before this object?","29","","across"
"","html-keyboard-response","232","476186","0.0-2.0-2.38","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","233","476995","0.0-2.0-3.38","807","<img src= images/stimuli/48.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","","","","","","","","","","",""
"","html-keyboard-response","234","477496","0.0-2.0-4.38","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","235","478573","0.0-2.0-5.38","1076","<img src= images/stimuli/48.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","","","","","","","","","","",""
"","html-keyboard-response","236","479074","0.0-2.0-0.39","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","237","482744","0.0-2.0-1.39","3665","<img src= images/stimuli/12.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= images/stimuli/8.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/27.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/81.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","51","temporalOrder","2","12","images/stimuli/27.png","images/stimuli/81.png","images/stimuli/8.png","2","What came before this object?","9","","across"
"","html-keyboard-response","238","483244","0.0-2.0-2.39","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","239","483970","0.0-2.0-3.39","724","<img src= images/stimuli/12.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","","","","","","","","","","",""
"","html-keyboard-response","240","484470","0.0-2.0-4.39","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","241","485423","0.0-2.0-5.39","950","<img src= images/stimuli/12.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","","","","","","","","","","",""
"","html-keyboard-response","242","485924","0.0-2.0-0.40","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","243","491060","0.0-2.0-1.40","5134","<img src= images/stimuli/41.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= images/stimuli/20.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/60.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/82.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","49","temporalOrder","2","41","images/stimuli/60.png","images/stimuli/20.png","images/stimuli/82.png","2","What came before this object?","32","","across"
"","html-keyboard-response","244","491563","0.0-2.0-2.40","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","245","492313","0.0-2.0-3.40","748","<img src= images/stimuli/41.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","","","","","","","","","","",""
"","html-keyboard-response","246","492814","0.0-2.0-4.40","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","247","497679","0.0-2.0-5.40","4862","<img src= images/stimuli/41.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","","","","","","","","","","",""
"","html-keyboard-response","248","498179","0.0-2.0-0.41","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","249","503804","0.0-2.0-1.41","5621","<img src= images/stimuli/66.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= images/stimuli/34.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/82.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/60.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","51","temporalOrder","2","66","images/stimuli/82.png","images/stimuli/60.png","images/stimuli/34.png","2","What came before this object?","34","","across"
"","html-keyboard-response","250","504304","0.0-2.0-2.41","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","251","505616","0.0-2.0-3.41","1311","<img src= images/stimuli/66.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","","","","","","","","","","",""
"","html-keyboard-response","252","506117","0.0-2.0-4.41","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","253","506836","0.0-2.0-5.41","717","<img src= images/stimuli/66.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","","","","","","","","","","",""
"","html-keyboard-response","254","507338","0.0-2.0-0.42","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","255","507960","0.0-2.0-1.42","620","<img src= images/stimuli/15.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= images/stimuli/79.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/63.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/17.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","49","temporalOrder","2","15","images/stimuli/63.png","images/stimuli/17.png","images/stimuli/79.png","2","What came before this object?","19","","within-walls"
"","html-keyboard-response","256","508461","0.0-2.0-2.42","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","257","508892","0.0-2.0-3.42","427","<img src= images/stimuli/15.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","","","","","","","","","","",""
"","html-keyboard-response","258","509393","0.0-2.0-4.42","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","259","509998","0.0-2.0-5.42","601","<img src= images/stimuli/15.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","","","","","","","","","","",""
"","html-keyboard-response","260","510498","0.0-2.0-0.43","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","261","511367","0.0-2.0-1.43","866","<img src= images/stimuli/54.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= images/stimuli/23.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/75.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/68.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","temporalOrder","2","54","images/stimuli/75.png","images/stimuli/23.png","images/stimuli/68.png","2","What came before this object?","39","","across"
"","html-keyboard-response","262","511868","0.0-2.0-2.43","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","263","512487","0.0-2.0-3.43","617","<img src= images/stimuli/54.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","","","","","","","","","","",""
"","html-keyboard-response","264","512987","0.0-2.0-4.43","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","265","513734","0.0-2.0-5.43","743","<img src= images/stimuli/54.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","","","","","","","","","","",""
"","html-keyboard-response","266","514235","0.0-2.0-0.44","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","267","515022","0.0-2.0-1.44","785","<img src= images/stimuli/77.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= images/stimuli/44.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/81.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/27.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","49","temporalOrder","2","77","images/stimuli/81.png","images/stimuli/44.png","images/stimuli/27.png","2","What came before this object?","7","","across"
"","html-keyboard-response","268","515523","0.0-2.0-2.44","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","269","516219","0.0-2.0-3.44","693","<img src= images/stimuli/77.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","","","","","","","","","","",""
"","html-keyboard-response","270","516719","0.0-2.0-4.44","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","271","521059","0.0-2.0-5.44","4339","<img src= images/stimuli/77.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","","","","","","","","","","",""
"","html-keyboard-response","272","521561","0.0-2.0-0.45","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","273","522918","0.0-2.0-1.45","1354","<img src= images/stimuli/64.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= images/stimuli/30.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/61.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/83.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","49","temporalOrder","3","64","images/stimuli/83.png","images/stimuli/61.png","images/stimuli/30.png","2","What came before this object?","13","","within-walls"
"","html-keyboard-response","274","523420","0.0-2.0-2.45","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","275","523975","0.0-2.0-3.45","552","<img src= images/stimuli/64.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","","","","","","","","","","",""
"","html-keyboard-response","276","524476","0.0-2.0-4.45","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","277","525198","0.0-2.0-5.45","721","<img src= images/stimuli/64.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","","","","","","","","","","",""
"","html-keyboard-response","278","525700","0.0-2.0-0.46","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","279","526599","0.0-2.0-1.46","898","<img src= images/stimuli/1.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= images/stimuli/31.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/48.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/24.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","temporalOrder","1","1","images/stimuli/31.png","images/stimuli/24.png","images/stimuli/48.png","2","What came before this object?","27","","within-walls"
"","html-keyboard-response","280","527099","0.0-2.0-2.46","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","281","527645","0.0-2.0-3.46","543","<img src= images/stimuli/1.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","","","","","","","","","","",""
"","html-keyboard-response","282","528146","0.0-2.0-4.46","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","283","529317","0.0-2.0-5.46","1170","<img src= images/stimuli/1.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","","","","","","","","","","",""
"","html-keyboard-response","284","529818","0.0-2.0-0.47","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","285","532585","0.0-2.0-1.47","2765","<img src= images/stimuli/50.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= images/stimuli/1.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/56.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/85.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","49","temporalOrder","2","50","images/stimuli/56.png","images/stimuli/85.png","images/stimuli/1.png","2","What came before this object?","26","","across"
"","html-keyboard-response","286","533087","0.0-2.0-2.47","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","287","533693","0.0-2.0-3.47","604","<img src= images/stimuli/50.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","","","","","","","","","","",""
"","html-keyboard-response","288","534194","0.0-2.0-4.47","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","289","534935","0.0-2.0-5.47","739","<img src= images/stimuli/50.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","51","","","","","","","","","","",""
"","html-keyboard-response","290","535436","0.0-2.0-0.48","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","291","536118","0.0-2.0-1.48","680","<img src= images/stimuli/17.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= images/stimuli/52.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/65.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/37.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","49","temporalOrder","2","17","images/stimuli/65.png","images/stimuli/52.png","images/stimuli/37.png","2","What came before this object?","17","","across"
"","html-keyboard-response","292","536618","0.0-2.0-2.48","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","293","537222","0.0-2.0-3.48","600","<img src= images/stimuli/17.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","","","","","","","","","","",""
"","html-keyboard-response","294","537723","0.0-2.0-4.48","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","295","538195","0.0-2.0-5.48","471","<img src= images/stimuli/17.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","51","","","","","","","","","","",""
"","html-keyboard-response","296","538696","0.0-2.0-0.49","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","297","539411","0.0-2.0-1.49","711","<img src= images/stimuli/27.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= images/stimuli/84.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/69.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/0.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","51","temporalOrder","1","27","images/stimuli/84.png","images/stimuli/69.png","images/stimuli/0.png","2","What came before this object?","8","","within-no-walls"
"","html-keyboard-response","298","539911","0.0-2.0-2.49","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","299","540523","0.0-2.0-3.49","610","<img src= images/stimuli/27.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","","","","","","","","","","",""
"","html-keyboard-response","300","541023","0.0-2.0-4.49","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","301","541659","0.0-2.0-5.49","634","<img src= images/stimuli/27.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","","","","","","","","","","",""
"","html-keyboard-response","302","542160","0.0-2.0-0.50","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","303","543344","0.0-2.0-1.50","1182","<img src= images/stimuli/76.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= images/stimuli/15.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/29.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/36.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","49","temporalOrder","1","76","images/stimuli/15.png","images/stimuli/36.png","images/stimuli/29.png","2","What came before this object?","20","","across"
"","html-keyboard-response","304","543846","0.0-2.0-2.50","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","305","544560","0.0-2.0-3.50","714","<img src= images/stimuli/76.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","","","","","","","","","","",""
"","html-keyboard-response","306","545061","0.0-2.0-4.50","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","307","545747","0.0-2.0-5.50","685","<img src= images/stimuli/76.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","51","","","","","","","","","","",""
"","html-keyboard-response","308","546248","0.0-2.0-0.51","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","309","546823","0.0-2.0-1.51","574","<img src= images/stimuli/51.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= images/stimuli/76.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/80.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/5.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","temporalOrder","1","51","images/stimuli/76.png","images/stimuli/5.png","images/stimuli/80.png","2","What came before this object?","20","","within-no-walls"
"","html-keyboard-response","310","547324","0.0-2.0-2.51","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","311","549252","0.0-2.0-3.51","1928","<img src= images/stimuli/51.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","","","","","","","","","","",""
"","html-keyboard-response","312","549754","0.0-2.0-4.51","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","313","550334","0.0-2.0-5.51","580","<img src= images/stimuli/51.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","","","","","","","","","","",""
"","html-keyboard-response","314","550835","0.0-2.0-0.52","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","315","551682","0.0-2.0-1.52","845","<img src= images/stimuli/32.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= images/stimuli/73.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/46.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/64.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","49","temporalOrder","2","32","images/stimuli/46.png","images/stimuli/73.png","images/stimuli/64.png","2","What came before this object?","12","","across"
"","html-keyboard-response","316","552183","0.0-2.0-2.52","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","317","552792","0.0-2.0-3.52","606","<img src= images/stimuli/32.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","","","","","","","","","","",""
"","html-keyboard-response","318","553292","0.0-2.0-4.52","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","319","556000","0.0-2.0-5.52","2706","<img src= images/stimuli/32.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","","","","","","","","","","",""
"","html-keyboard-response","320","556501","0.0-2.0-0.53","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","321","558537","0.0-2.0-1.53","2034","<img src= images/stimuli/79.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= images/stimuli/37.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/26.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/51.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","51","temporalOrder","3","79","images/stimuli/51.png","images/stimuli/37.png","images/stimuli/26.png","2","What came before this object?","21","","across"
"","html-keyboard-response","322","559038","0.0-2.0-2.53","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","323","560194","0.0-2.0-3.53","1155","<img src= images/stimuli/79.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","","","","","","","","","","",""
"","html-keyboard-response","324","560695","0.0-2.0-4.53","null","","null","blank","","","","","","","","","",""
