"rt","stimulus","key_press","test_part","trial_type","trial_index","time_elapsed","internal_node_id","corr_resp","probe","target","foil1","foil2","condition","question","roomNum","sameRoom","context"
"null","","null","blank","html-keyboard-response","86","296179","0.0-0.0-2.14","","","","","","","","","",""
"2585.4099998250604","<p>What was the layout of the room in which the object appeared?</p><p><img src= 'images/stimuli/24.png' style='width: 33%'></p><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/nw_room.png' style='width:50%'></p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/ww_room.png' style='width:50%'></p></div></div><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>1</p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>2</p></div>","50","roomType","html-keyboard-response","87","298767","0.0-0.0-3.14","1","","","","","4","","24","",""
"null","","null","blank","html-keyboard-response","88","299268","0.0-0.0-4.14","","","","","","","","","",""
"2089.505000039935","<p>On which table did the object appear?</p><p><img src= 'images/stimuli/24.png' style='width: 33%'></p><img src= 'images/stimuli/nw_table.png' style='width:33%'>","50","tableNum","html-keyboard-response","89","301359","0.0-0.0-5.14","3","","","","","4","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","fixation","html-keyboard-response","90","301861","0.0-0.0-0.15","","","","","","","","","",""
"1183.5650000721216","<p>Which of the objects below came next?</p><p><img src= 'images/stimuli/15.png' style='width: 33%'></p><div class='row'><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/5.png' style='width:100%'>1</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/80.png' style='width:100%'>2</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/76.png' style='width:100%'>3</p></div></div>","49","temporalOrder","html-keyboard-response","91","303046","0.0-0.0-1.15","3","15","images/stimuli/76.png","images/stimuli/5.png","images/stimuli/80.png","4","Which of the objects below came next?","19","1","within-walls"
"null","","null","blank","html-keyboard-response","92","303548","0.0-0.0-2.15","","","","","","","","","",""
"743.5499997809529","<p>What was the layout of the room in which the object appeared?</p><p><img src= 'images/stimuli/15.png' style='width: 33%'></p><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/nw_room.png' style='width:50%'></p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/ww_room.png' style='width:50%'></p></div></div><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>1</p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>2</p></div>","50","roomType","html-keyboard-response","93","304294","0.0-0.0-3.15","2","","","","","4","","19","",""
"null","","null","blank","html-keyboard-response","94","304797","0.0-0.0-4.15","","","","","","","","","",""
"1110.759999603033","<p>On which table did the object appear?</p><p><img src= 'images/stimuli/15.png' style='width: 33%'></p><img src= 'images/stimuli/nw_table.png' style='width:33%'>","50","tableNum","html-keyboard-response","95","305909","0.0-0.0-5.15","2","","","","","4","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","fixation","html-keyboard-response","96","306410","0.0-0.0-0.16","","","","","","","","","",""
"1579.1299999691546","<p>Which of the objects below came next?</p><p><img src= 'images/stimuli/83.png' style='width: 33%'></p><div class='row'><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/64.png' style='width:100%'>1</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/46.png' style='width:100%'>2</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/72.png' style='width:100%'>3</p></div></div>","49","temporalOrder","html-keyboard-response","97","307990","0.0-0.0-1.16","1","83","images/stimuli/64.png","images/stimuli/46.png","images/stimuli/72.png","4","Which of the objects below came next?","12","0","across"
"null","","null","blank","html-keyboard-response","98","308492","0.0-0.0-2.16","","","","","","","","","",""
"336.7049996741116","<p>What was the layout of the room in which the object appeared?</p><p><img src= 'images/stimuli/83.png' style='width: 33%'></p><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/nw_room.png' style='width:50%'></p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/ww_room.png' style='width:50%'></p></div></div><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>1</p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>2</p></div>","50","roomType","html-keyboard-response","99","308830","0.0-0.0-3.16","1","","","","","4","","12","",""
"null","","null","blank","html-keyboard-response","100","309333","0.0-0.0-4.16","","","","","","","","","",""
"1867.1200000680983","<p>On which table did the object appear?</p><p><img src= 'images/stimuli/83.png' style='width: 33%'></p><img src= 'images/stimuli/nw_table.png' style='width:33%'>","50","tableNum","html-keyboard-response","101","311201","0.0-0.0-5.16","3","","","","","4","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","fixation","html-keyboard-response","102","311702","0.0-0.0-0.17","","","","","","","","","",""
"4471.659999806434","<p>Which of the objects below came next?</p><p><img src= 'images/stimuli/51.png' style='width: 33%'></p><div class='row'><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/79.png' style='width:100%'>1</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/87.png' style='width:100%'>2</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/63.png' style='width:100%'>3</p></div></div>","49","temporalOrder","html-keyboard-response","103","316175","0.0-0.0-1.17","1","51","images/stimuli/79.png","images/stimuli/63.png","images/stimuli/87.png","4","Which of the objects below came next?","20","1","within-no-walls"
"null","","null","blank","html-keyboard-response","104","316677","0.0-0.0-2.17","","","","","","","","","",""
"4745.49000011757","<p>What was the layout of the room in which the object appeared?</p><p><img src= 'images/stimuli/51.png' style='width: 33%'></p><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/nw_room.png' style='width:50%'></p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/ww_room.png' style='width:50%'></p></div></div><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>1</p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>2</p></div>","49","roomType","html-keyboard-response","105","321424","0.0-0.0-3.17","1","","","","","4","","20","",""
"null","","null","blank","html-keyboard-response","106","321926","0.0-0.0-4.17","","","","","","","","","",""
"709.7599999979138","<p>On which table did the object appear?</p><p><img src= 'images/stimuli/51.png' style='width: 33%'></p><img src= 'images/stimuli/nw_table.png' style='width:33%'>","50","tableNum","html-keyboard-response","107","322638","0.0-0.0-5.17","2","","","","","4","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","fixation","html-keyboard-response","108","323139","0.0-0.0-0.18","","","","","","","","","",""
"2786.4950001239777","<p>Which of the objects below came next?</p><p><img src= 'images/stimuli/40.png' style='width: 33%'></p><div class='row'><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/48.png' style='width:100%'>1</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/62.png' style='width:100%'>2</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/18.png' style='width:100%'>3</p></div></div>","49","temporalOrder","html-keyboard-response","109","325927","0.0-0.0-1.18","3","40","images/stimuli/18.png","images/stimuli/48.png","images/stimuli/62.png","4","Which of the objects below came next?","30","1","within-no-walls"
"null","","null","blank","html-keyboard-response","110","326429","0.0-0.0-2.18","","","","","","","","","",""
"470.1999998651445","<p>What was the layout of the room in which the object appeared?</p><p><img src= 'images/stimuli/40.png' style='width: 33%'></p><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/nw_room.png' style='width:50%'></p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/ww_room.png' style='width:50%'></p></div></div><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>1</p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>2</p></div>","50","roomType","html-keyboard-response","111","326902","0.0-0.0-3.18","1","","","","","4","","30","",""
"null","","null","blank","html-keyboard-response","112","327404","0.0-0.0-4.18","","","","","","","","","",""
"953.2550000585616","<p>On which table did the object appear?</p><p><img src= 'images/stimuli/40.png' style='width: 33%'></p><img src= 'images/stimuli/nw_table.png' style='width:33%'>","50","tableNum","html-keyboard-response","113","328359","0.0-0.0-5.18","2","","","","","4","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","fixation","html-keyboard-response","114","328862","0.0-0.0-0.19","","","","","","","","","",""
"439.8500001989305","<p>Which of the objects below came next?</p><p><img src= 'images/stimuli/57.png' style='width: 33%'></p><div class='row'><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/14.png' style='width:100%'>1</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/34.png' style='width:100%'>2</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/55.png' style='width:100%'>3</p></div></div>","49","temporalOrder","html-keyboard-response","115","329303","0.0-0.0-1.19","3","57","images/stimuli/55.png","images/stimuli/34.png","images/stimuli/14.png","4","Which of the objects below came next?","36","0","across"
"null","","null","blank","html-keyboard-response","116","329804","0.0-0.0-2.19","","","","","","","","","",""
"2506.719999946654","<p>What was the layout of the room in which the object appeared?</p><p><img src= 'images/stimuli/57.png' style='width: 33%'></p><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/nw_room.png' style='width:50%'></p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/ww_room.png' style='width:50%'></p></div></div><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>1</p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>2</p></div>","50","roomType","html-keyboard-response","117","332313","0.0-0.0-3.19","1","","","","","4","","36","",""
"null","","null","blank","html-keyboard-response","118","332815","0.0-0.0-4.19","","","","","","","","","",""
"844.5700001902878","<p>On which table did the object appear?</p><p><img src= 'images/stimuli/57.png' style='width: 33%'></p><img src= 'images/stimuli/nw_table.png' style='width:33%'>","49","tableNum","html-keyboard-response","119","333662","0.0-0.0-5.19","3","","","","","4","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","fixation","html-keyboard-response","120","334163","0.0-0.0-0.20","","","","","","","","","",""
"1177.5800003670156","<p>Which of the objects below came next?</p><p><img src= 'images/stimuli/50.png' style='width: 33%'></p><div class='row'><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/33.png' style='width:100%'>1</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/45.png' style='width:100%'>2</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/49.png' style='width:100%'>3</p></div></div>","50","temporalOrder","html-keyboard-response","121","335342","0.0-0.0-1.20","3","50","images/stimuli/49.png","images/stimuli/33.png","images/stimuli/45.png","4","Which of the objects below came next?","25","0","across"
"null","","null","blank","html-keyboard-response","122","335843","0.0-0.0-2.20","","","","","","","","","",""
"570.3750001266599","<p>What was the layout of the room in which the object appeared?</p><p><img src= 'images/stimuli/50.png' style='width: 33%'></p><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/nw_room.png' style='width:50%'></p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/ww_room.png' style='width:50%'></p></div></div><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>1</p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>2</p></div>","50","roomType","html-keyboard-response","123","336415","0.0-0.0-3.20","2","","","","","4","","25","",""
"null","","null","blank","html-keyboard-response","124","336917","0.0-0.0-4.20","","","","","","","","","",""
"679.9150002188981","<p>On which table did the object appear?</p><p><img src= 'images/stimuli/50.png' style='width: 33%'></p><img src= 'images/stimuli/nw_table.png' style='width:33%'>","49","tableNum","html-keyboard-response","125","337599","0.0-0.0-5.20","3","","","","","4","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","fixation","html-keyboard-response","126","338101","0.0-0.0-0.21","","","","","","","","","",""
"566.9449996203184","<p>Which of the objects below came next?</p><p><img src= 'images/stimuli/82.png' style='width: 33%'></p><div class='row'><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/16.png' style='width:100%'>1</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/66.png' style='width:100%'>2</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/41.png' style='width:100%'>3</p></div></div>","50","temporalOrder","html-keyboard-response","127","338670","0.0-0.0-1.21","2","82","images/stimuli/66.png","images/stimuli/41.png","images/stimuli/16.png","4","Which of the objects below came next?","33","1","within-walls"
"null","","null","blank","html-keyboard-response","128","339172","0.0-0.0-2.21","","","","","","","","","",""
"393.41000001877546","<p>What was the layout of the room in which the object appeared?</p><p><img src= 'images/stimuli/82.png' style='width: 33%'></p><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/nw_room.png' style='width:50%'></p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/ww_room.png' style='width:50%'></p></div></div><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>1</p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>2</p></div>","49","roomType","html-keyboard-response","129","339567","0.0-0.0-3.21","2","","","","","4","","33","",""
"null","","null","blank","html-keyboard-response","130","340069","0.0-0.0-4.21","","","","","","","","","",""
"376.3399999588728","<p>On which table did the object appear?</p><p><img src= 'images/stimuli/82.png' style='width: 33%'></p><img src= 'images/stimuli/nw_table.png' style='width:33%'>","49","tableNum","html-keyboard-response","131","340447","0.0-0.0-5.21","2","","","","","4","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","fixation","html-keyboard-response","132","340949","0.0-0.0-0.22","","","","","","","","","",""
"759.7149997018278","<p>Which of the objects below came next?</p><p><img src= 'images/stimuli/18.png' style='width: 33%'></p><div class='row'><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/20.png' style='width:100%'>1</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/60.png' style='width:100%'>2</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/82.png' style='width:100%'>3</p></div></div>","50","temporalOrder","html-keyboard-response","133","341710","0.0-0.0-1.22","2","18","images/stimuli/60.png","images/stimuli/20.png","images/stimuli/82.png","4","Which of the objects below came next?","30","0","across"
"null","","null","blank","html-keyboard-response","134","342212","0.0-0.0-2.22","","","","","","","","","",""
"345.7400002516806","<p>What was the layout of the room in which the object appeared?</p><p><img src= 'images/stimuli/18.png' style='width: 33%'></p><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/nw_room.png' style='width:50%'></p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/ww_room.png' style='width:50%'></p></div></div><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>1</p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>2</p></div>","50","roomType","html-keyboard-response","135","342560","0.0-0.0-3.22","1","","","","","4","","30","",""
"null","","null","blank","html-keyboard-response","136","343062","0.0-0.0-4.22","","","","","","","","","",""
"263.6400000192225","<p>On which table did the object appear?</p><p><img src= 'images/stimuli/18.png' style='width: 33%'></p><img src= 'images/stimuli/nw_table.png' style='width:33%'>","49","tableNum","html-keyboard-response","137","343327","0.0-0.0-5.22","3","","","","","4","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","fixation","html-keyboard-response","138","343829","0.0-0.0-0.23","","","","","","","","","",""
"335.8099996112287","<p>Which of the objects below came next?</p><p><img src= 'images/stimuli/9.png' style='width: 33%'></p><div class='row'><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/13.png' style='width:100%'>1</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/11.png' style='width:100%'>2</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/78.png' style='width:100%'>3</p></div></div>","49","temporalOrder","html-keyboard-response","139","344167","0.0-0.0-1.23","2","9","images/stimuli/11.png","images/stimuli/13.png","images/stimuli/78.png","4","Which of the objects below came next?","42","1","within-no-walls"
"null","","null","blank","html-keyboard-response","140","344668","0.0-0.0-2.23","","","","","","","","","",""
"1225.7500002160668","<p>What was the layout of the room in which the object appeared?</p><p><img src= 'images/stimuli/9.png' style='width: 33%'></p><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/nw_room.png' style='width:50%'></p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/ww_room.png' style='width:50%'></p></div></div><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>1</p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>2</p></div>","50","roomType","html-keyboard-response","141","345895","0.0-0.0-3.23","1","","","","","4","","42","",""
"null","","null","blank","html-keyboard-response","142","346396","0.0-0.0-4.23","","","","","","","","","",""
"1794.0050000324845","<p>On which table did the object appear?</p><p><img src= 'images/stimuli/9.png' style='width: 33%'></p><img src= 'images/stimuli/nw_table.png' style='width:33%'>","49","tableNum","html-keyboard-response","143","348191","0.0-0.0-5.23","2","","","","","4","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","fixation","html-keyboard-response","144","348692","0.0-0.0-0.24","","","","","","","","","",""
"968.734999652952","<p>Which of the objects below came next?</p><p><img src= 'images/stimuli/25.png' style='width: 33%'></p><div class='row'><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/3.png' style='width:100%'>1</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/18.png' style='width:100%'>2</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/62.png' style='width:100%'>3</p></div></div>","50","temporalOrder","html-keyboard-response","145","349662","0.0-0.0-1.24","3","25","images/stimuli/62.png","images/stimuli/18.png","images/stimuli/3.png","4","Which of the objects below came next?","32","1","within-no-walls"
"null","","null","blank","html-keyboard-response","146","350163","0.0-0.0-2.24","","","","","","","","","",""
"323.44500022009015","<p>What was the layout of the room in which the object appeared?</p><p><img src= 'images/stimuli/25.png' style='width: 33%'></p><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/nw_room.png' style='width:50%'></p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/ww_room.png' style='width:50%'></p></div></div><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>1</p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>2</p></div>","49","roomType","html-keyboard-response","147","350487","0.0-0.0-3.24","1","","","","","4","","32","",""
"null","","null","blank","html-keyboard-response","148","350989","0.0-0.0-4.24","","","","","","","","","",""
"416.04500031098723","<p>On which table did the object appear?</p><p><img src= 'images/stimuli/25.png' style='width: 33%'></p><img src= 'images/stimuli/nw_table.png' style='width:33%'>","49","tableNum","html-keyboard-response","149","351407","0.0-0.0-5.24","2","","","","","4","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","fixation","html-keyboard-response","150","351908","0.0-0.0-0.25","","","","","","","","","",""
"296.0700001567602","<p>Which of the objects below came next?</p><p><img src= 'images/stimuli/73.png' style='width: 33%'></p><div class='row'><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/0.png' style='width:100%'>1</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/84.png' style='width:100%'>2</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/32.png' style='width:100%'>3</p></div></div>","49","temporalOrder","html-keyboard-response","151","352207","0.0-0.0-1.25","1","73","images/stimuli/0.png","images/stimuli/84.png","images/stimuli/32.png","4","Which of the objects below came next?","9","1","within-walls"
"null","","null","blank","html-keyboard-response","152","352709","0.0-0.0-2.25","","","","","","","","","",""
"345.44500010088086","<p>What was the layout of the room in which the object appeared?</p><p><img src= 'images/stimuli/73.png' style='width: 33%'></p><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/nw_room.png' style='width:50%'></p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/ww_room.png' style='width:50%'></p></div></div><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>1</p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>2</p></div>","49","roomType","html-keyboard-response","153","353056","0.0-0.0-3.25","2","","","","","4","","9","",""
"null","","null","blank","html-keyboard-response","154","353556","0.0-0.0-4.25","","","","","","","","","",""
"17.00500026345253","<p>On which table did the object appear?</p><p><img src= 'images/stimuli/73.png' style='width: 33%'></p><img src= 'images/stimuli/nw_table.png' style='width:33%'>","50","tableNum","html-keyboard-response","155","353575","0.0-0.0-5.25","2","","","","","4","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","fixation","html-keyboard-response","156","354078","0.0-0.0-0.26","","","","","","","","","",""
"1007.5550000183284","<p>Which of the objects below came next?</p><p><img src= 'images/stimuli/10.png' style='width: 33%'></p><div class='row'><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/25.png' style='width:100%'>1</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/40.png' style='width:100%'>2</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/45.png' style='width:100%'>3</p></div></div>","50","temporalOrder","html-keyboard-response","157","355087","0.0-0.0-1.26","2","10","images/stimuli/40.png","images/stimuli/45.png","images/stimuli/25.png","4","Which of the objects below came next?","29","0","across"
"null","","null","blank","html-keyboard-response","158","355589","0.0-0.0-2.26","","","","","","","","","",""
"655.6400000117719","<p>What was the layout of the room in which the object appeared?</p><p><img src= 'images/stimuli/10.png' style='width: 33%'></p><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/nw_room.png' style='width:50%'></p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/ww_room.png' style='width:50%'></p></div></div><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>1</p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>2</p></div>","49","roomType","html-keyboard-response","159","356247","0.0-0.0-3.26","2","","","","","4","","29","",""
"null","","null","blank","html-keyboard-response","160","356748","0.0-0.0-4.26","","","","","","","","","",""
"1049.2300000041723","<p>On which table did the object appear?</p><p><img src= 'images/stimuli/10.png' style='width: 33%'></p><img src= 'images/stimuli/nw_table.png' style='width:33%'>","49","tableNum","html-keyboard-response","161","357799","0.0-0.0-5.26","3","","","","","4","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","fixation","html-keyboard-response","162","358301","0.0-0.0-0.27","","","","","","","","","",""
"639.4899999722838","<p>Which of the objects below came next?</p><p><img src= 'images/stimuli/53.png' style='width: 33%'></p><div class='row'><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/52.png' style='width:100%'>1</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/65.png' style='width:100%'>2</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/43.png' style='width:100%'>3</p></div></div>","49","temporalOrder","html-keyboard-response","163","358943","0.0-0.0-1.27","1","53","images/stimuli/52.png","images/stimuli/43.png","images/stimuli/65.png","4","Which of the objects below came next?","13","0","across"
"null","","null","blank","html-keyboard-response","164","359444","0.0-0.0-2.27","","","","","","","","","",""
"257.574999704957","<p>What was the layout of the room in which the object appeared?</p><p><img src= 'images/stimuli/53.png' style='width: 33%'></p><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/nw_room.png' style='width:50%'></p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/ww_room.png' style='width:50%'></p></div></div><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>1</p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>2</p></div>","49","roomType","html-keyboard-response","165","359704","0.0-0.0-3.27","2","","","","","4","","13","",""
"null","","null","blank","html-keyboard-response","166","360205","0.0-0.0-4.27","","","","","","","","","",""
"288.3850000798702","<p>On which table did the object appear?</p><p><img src= 'images/stimuli/53.png' style='width: 33%'></p><img src= 'images/stimuli/nw_table.png' style='width:33%'>","50","tableNum","html-keyboard-response","167","360495","0.0-0.0-5.27","3","","","","","4","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","fixation","html-keyboard-response","168","360997","0.0-0.0-0.28","","","","","","","","","",""
"591.539999935776","<p>Which of the objects below came next?</p><p><img src= 'images/stimuli/49.png' style='width: 33%'></p><div class='row'><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/24.png' style='width:100%'>1</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/31.png' style='width:100%'>2</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/48.png' style='width:100%'>3</p></div></div>","50","temporalOrder","html-keyboard-response","169","361591","0.0-0.0-1.28","2","49","images/stimuli/31.png","images/stimuli/24.png","images/stimuli/48.png","4","Which of the objects below came next?","26","1","within-no-walls"
"null","","null","blank","html-keyboard-response","170","362094","0.0-0.0-2.28","","","","","","","","","",""
"415.3350000269711","<p>What was the layout of the room in which the object appeared?</p><p><img src= 'images/stimuli/49.png' style='width: 33%'></p><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/nw_room.png' style='width:50%'></p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/ww_room.png' style='width:50%'></p></div></div><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>1</p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>2</p></div>","49","roomType","html-keyboard-response","171","362511","0.0-0.0-3.28","1","","","","","4","","26","",""
